,-2.7792417,-2.6286651,-2.4780885,-2.3275119,-2.1769353000000002,-2.0263587000000003,-1.8757821000000001,-1.7252055000000002,-1.5746289000000002,-1.4240523000000003,-1.2734757000000003,-1.1228991000000001,-0.9723225000000002,-0.8217459000000003,-0.6711693000000003,-0.5205927000000004,-0.3700161000000004,-0.21943950000000045,-0.0688629000000005,0.08171369999999945,0.2322902999999994,0.38286689999999934,0.5334434999999993,0.6840200999999995,0.8345966999999996,0.9851732999999996,1.1357498999999995,1.2863264999999995,1.4369030999999994,1.5874796999999994,1.7380562999999993,1.8886328999999993,2.0392094999999992,2.189786099999999,2.340362699999999,2.490939299999999,2.641515899999999,2.792092499999999,2.942669099999999,3.093245699999999,3.243822299999999,3.3943988999999988,3.5449754999999987,3.6955520999999987,3.8461286999999986,3.9967052999999986,4.1472818999999985,4.2978584999999985,4.448435099999999,4.5990117
-3.3583458999999998,5.0,5.0,5.0,5.0,4.99999895160999,4.999975428574472,4.999848586557171,4.999232645405678,4.9969850272148255,4.990466076448957,4.975558430639948,4.948294863854036,4.9078525736733125,4.857733218368161,4.803002165070367,4.744975329250058,4.678892889470784,4.599801145600102,4.513149498060608,4.438528992828122,4.400425287530322,4.414044962211848,4.477456256187016,4.574190336000071,4.683220685346603,4.787264313428555,4.874134677874623,4.9363312699308,4.973196371666516,4.990777607604858,4.997440259164976,4.999432485167761,4.999897051350551,4.999989647949633,4.999999686664861,4.999999951948501,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
-3.2240577,5.0,5.0,5.0,5.0,4.999997380778153,4.99996353516948,4.99978423564577,4.998969344054336,4.996129985529908,4.988318100724728,4.97145574271819,4.942679001487715,4.903373078961642,4.858676144682822,4.812035740723737,4.759220765273314,4.689233002669715,4.595118962561985,4.4867121954165805,4.391768164314576,4.341946074300489,4.3554991544654875,4.428841422832176,4.540228248267912,4.662551436355289,4.775246878882795,4.866717681046412,4.931596110285844,4.970443538653314,4.989447440683884,4.9969219918998915,4.999270614622198,4.9998557714680345,4.999980590446675,4.999998620331832,4.999999788421034,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
-3.0897695,5.0,5.0,5.0,5.0,4.9999938103671155,4.999939749591773,4.999659145750144,4.998471753758455,4.994567449397438,4.984512214808499,4.964327366588166,4.932764910491587,4.894107106617719,4.855195173508372,4.816646460938057,4.766508687436438,4.685928022695831,4.566812557199082,4.4270676475203805,4.306606417777763,4.245337543720603,4.262607269402733,4.350975231109535,4.482623373429556,4.62409311602327,4.750888286572457,4.85133147774492,4.922025050422988,4.964960589299351,4.986728211668527,4.9957913111570385,4.9988833717950385,4.999746689573469,4.999955175417622,4.99999454330654,4.999999163188956,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
-2.9554812999999998,5.0,5.0,5.0,5.0,4.999988448179854,4.9999076116298475,4.9994946524758594,4.997835360379865,4.992636634063881,4.979957615714229,4.9559252468208275,4.920583086709524,4.879935504222737,4.840828266899334,4.800530496948782,4.741483357820638,4.641092837425518,4.494190868690516,4.3288068930550745,4.195370938552022,4.136252211710817,4.1651636397655505,4.2686382501438915,4.416769556726688,4.5752248720286435,4.717368355099771,4.8295718504357,4.908359145089307,4.956781156461468,4.982292079936066,4.9937265707784215,4.9980921448327695,4.999502232283467,4.999895079059371,4.999983192200865,4.999997422440521,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
-2.8211931000000003,5.0,5.0,5.0,5.0,4.999983192200865,4.999878594320545,4.999349609276303,4.997288436510771,4.9910281376884456,4.976269253038605,4.949136001326753,4.909904493200482,4.863888818568289,4.815366778933326,4.758507151594642,4.675215296376939,4.547004525693208,4.3770926756990445,4.2028745334961215,4.078552396728478,4.039674365216957,4.087421682615693,4.201975171064275,4.357421662857152,4.525558684268945,4.680102412933441,4.803704953551373,4.890781267708903,4.9451130808093,4.975253499154779,4.990151353680926,4.996631098417549,4.999031577986027,4.999776540307927,4.999959680185908,4.9999938167562465,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
-2.6869049,5.0,5.0,4.999999993610869,4.999999958337632,4.999980742689444,4.999867936585183,4.999301760815652,4.997129273765236,4.990625955925774,4.975487322095175,4.94770998321926,4.906459756218787,4.853781868472453,4.789123728626158,4.704372063540081,4.586469313552545,4.429098279990678,4.2482488316258085,4.086672928028103,3.9921836864566256,3.984502118618682,4.049558741697739,4.1644987362757995,4.3135616064861235,4.480099689415566,4.640398361525314,4.772640056824339,4.867584570302045,4.928742336530959,4.965056410522423,4.984894481118266,4.994466904021131,4.998332677120208,4.9996000994816825,4.999924672670318,4.999988448179854,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
-2.5526166999999997,5.0,5.0,4.999999958337632,4.99999972832723,4.999981812532695,4.999879745907238,4.999375631635504,4.997457574368588,4.991727367400804,4.978299178387971,4.953038567085021,4.913174717249011,4.856260593245235,4.776435016208301,4.66452755075823,4.515648154844529,4.339346239142799,4.164831691869099,4.0341217593534955,3.9789716838307094,3.99809460435596,4.065173262434017,4.16112651836408,4.285709895066139,4.436939036809276,4.595287086599669,4.734231232775059,4.838697004964493,4.9092414419800425,4.953587075034848,4.9792570313401585,4.99222118031806,4.997623772258636,4.999423293532885,4.999890399382026,4.999983192200865,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
-2.4183285000000003,5.0,5.0,4.999999788421034,4.999998613942701,4.999981399984391,4.999889518081638,4.999471412182564,4.997937430672473,4.9933905908547525,4.982545731524006,4.961222278408022,4.92499237103596,4.868206727438319,4.782148554728105,4.658432264383639,4.499359868327046,4.326392320033133,4.1762798554605896,4.084103051835735,4.061487644949293,4.088109710036378,4.133014696654669,4.18810615632614,4.271418913399719,4.396031760112784,4.547216866203978,4.6933486189728395,4.810588860750531,4.892950082103468,4.945515733898231,4.975852581957008,4.9910147689026765,4.997274738991756,4.99934069843621,4.999875806229287,4.999980954268411,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
-2.2840403,5.0,4.999999993610869,4.999999121526587,4.999994283676074,4.999964955234114,4.999833310551162,4.999352930864986,4.997846722308519,4.993760409127154,4.984225105897345,4.965030113125946,4.931081269539938,4.87651781978034,4.79435068353493,4.679758521357482,4.538963141101783,4.395775246495262,4.283972848786032,4.226824179971851,4.21932794394275,4.23141352562879,4.236335697667445,4.239965321583467,4.27612070447987,4.370101556344594,4.511751630500944,4.664657692580108,4.794728399307228,4.887422828082137,4.945015160621284,4.976591549264862,4.991563471822105,4.997501153463819,4.999404712275037,4.999890399382026,4.999983192200865,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
